Zeit_Datum,level,distance,level_raw
2026-07-25T15:30:00Z,0,5.82738828659058,0
2026-07-25T15:30:30Z,0,5.82822418212891,0
2026-07-25T15:31:00Z,0,5.82724285125732,0
2026-07-25T15:31:30Z,0,5.82846689224243,0
2026-07-25T15:32:00Z,0,5.82888507843018,0
2026-07-25T15:32:30Z,0,5.82786703109741,0
2026-07-25T15:33:00Z,0,5.82782030105591,0
2026-07-25T15:33:30Z,0,5.83140802383423,0
2026-07-25T15:34:00Z,0,5.8289680480957,0
2026-07-25T15:34:30Z,0,5.82869577407837,0
2026-07-25T15:35:00Z,0,5.82785129547119,0
2026-07-25T15:35:30Z,0,5.82781839370728,0
2026-07-25T15:36:00Z,0,5.8292932510376,0
2026-07-25T15:36:30Z,0,5.82699775695801,0
2026-07-25T15:37:00Z,0,5.82879161834717,0
2026-07-25T15:37:30Z,0,5.82758140563965,0
2026-07-25T15:38:00Z,0,5.82674932479858,0
2026-07-25T15:38:30Z,0,5.82938671112061,0
2026-07-25T15:39:00Z,0,5.83033037185669,0
2026-07-25T15:39:30Z,0,5.82890701293945,0
2026-07-25T15:40:00Z,0,5.8265495300293,0
2026-07-25T15:40:30Z,0,5.82871532440186,0
2026-07-25T15:41:00Z,0,5.82842588424683,0
2026-07-25T15:41:30Z,0,5.82751226425171,0
2026-07-25T15:42:00Z,0,5.82893228530884,0
2026-07-25T15:42:30Z,0,5.82938575744629,0
2026-07-25T15:43:00Z,0,5.82626581192017,0
2026-07-25T15:43:30Z,0,5.82775688171387,0
2026-07-25T15:44:00Z,0,5.82760810852051,0
2026-07-25T15:44:30Z,0,5.8281888961792,0
2026-07-25T15:45:00Z,0,5.82933282852173,0
2026-07-25T15:45:30Z,0,5.82915115356445,0
2026-07-25T15:46:00Z,0,5.82835245132446,0
2026-07-25T15:46:30Z,0,5.82918930053711,0
2026-07-25T15:47:00Z,0,5.82869720458984,0
2026-07-25T15:47:30Z,0,5.82732915878296,0
2026-07-25T15:48:00Z,0,5.82637166976929,0
2026-07-25T15:48:30Z,0,5.82689571380615,0
2026-07-25T15:49:00Z,0,5.82597780227661,0
2026-07-25T15:49:30Z,0,5.8286190032959,0
2026-07-25T15:50:00Z,0,5.82773685455322,0
2026-07-25T15:50:30Z,0,5.82694578170776,0
2026-07-25T15:51:00Z,0,5.82826805114746,0
2026-07-25T15:51:30Z,0,5.82756519317627,0
2026-07-25T15:52:00Z,0,5.8258171081543,0
2026-07-25T15:52:30Z,0,5.82671546936035,0
2026-07-25T15:53:00Z,0,5.82827281951904,0
2026-07-25T15:53:30Z,0,5.8288369178772,0
2026-07-25T15:54:00Z,0,5.82790803909302,0
2026-07-25T15:54:30Z,0,5.82873964309692,0
2026-07-25T15:55:00Z,0,5.82713031768799,0
2026-07-25T15:55:30Z,0,5.82902812957764,0
2026-07-25T15:56:00Z,0,5.82748174667358,0
2026-07-25T15:56:30Z,0,5.82896900177002,0
2026-07-25T15:57:00Z,0,5.83015632629395,0
2026-07-25T15:57:30Z,0,5.83049345016479,0
2026-07-25T15:58:00Z,0,5.82906770706177,0
2026-07-25T15:58:30Z,0,5.82742738723755,0
2026-07-25T15:59:00Z,0,5.82815074920654,0
2026-07-25T15:59:30Z,0,5.82787466049194,0
2026-07-25T16:00:00Z,0,5.82768630981445,0
2026-07-25T16:00:30Z,0,5.82798528671265,0
2026-07-25T16:01:00Z,0,5.82926797866821,0
2026-07-25T16:01:30Z,0,5.82931709289551,0
2026-07-25T16:02:00Z,0,5.82674360275269,0
2026-07-25T16:02:30Z,0,5.82591009140015,0
2026-07-25T16:03:00Z,0,5.83000898361206,0
2026-07-25T16:03:30Z,0,5.82876348495483,0
2026-07-25T16:04:00Z,0,5.82894659042358,0
2026-07-25T16:04:30Z,0,5.8273024559021,0
2026-07-25T16:05:00Z,0,5.82846879959106,0
2026-07-25T16:05:30Z,0,5.82925701141357,0
2026-07-25T16:06:00Z,0,5.82858467102051,0
2026-07-25T16:06:30Z,0,5.82843160629272,0
2026-07-25T16:07:00Z,0,5.82857227325439,0
2026-07-25T16:07:30Z,0,5.82923984527588,0
2026-07-25T16:08:00Z,0,5.82735300064087,0
2026-07-25T16:08:30Z,0,5.82743644714355,0
2026-07-25T16:09:00Z,0,5.82695722579956,0
2026-07-25T16:09:30Z,0,5.82845830917358,0
2026-07-25T16:10:00Z,0,5.82557344436646,0
2026-07-25T16:10:30Z,0,5.82689428329468,0
2026-07-25T16:11:00Z,0,5.82680416107178,0
2026-07-25T16:11:30Z,0,5.82924556732178,0
2026-07-25T16:12:00Z,0,5.83040952682495,0
2026-07-25T16:12:30Z,0,5.82606744766235,0
2026-07-25T16:13:00Z,0,5.82593393325806,0
2026-07-25T16:13:30Z,0,5.82824754714966,0
2026-07-25T16:14:00Z,0,5.8258900642395,0
2026-07-25T16:14:30Z,0,5.82703447341919,0
2026-07-25T16:15:00Z,0,5.82824850082397,0
2026-07-25T16:15:30Z,0,5.83046674728394,0
2026-07-25T16:16:00Z,0,5.82888174057007,0
2026-07-25T16:16:30Z,0,5.82773065567017,0
2026-07-25T16:17:00Z,0,5.82853889465332,0
2026-07-25T16:17:30Z,0,5.82845497131348,0
2026-07-25T16:18:00Z,0,5.82671499252319,0
2026-07-25T16:18:30Z,0,5.82957887649536,0
2026-07-25T16:19:00Z,0,5.82887840270996,0
2026-07-25T16:19:30Z,0,5.83082008361816,0
2026-07-25T16:20:00Z,0,5.82955455780029,0
2026-07-25T16:20:30Z,0,5.82954025268555,0
2026-07-25T16:21:00Z,0,5.82980012893677,0
2026-07-25T16:21:30Z,0,5.82812786102295,0
2026-07-25T16:22:00Z,0,5.82794523239136,0
2026-07-25T16:22:30Z,0,5.82852840423584,0
2026-07-25T16:23:00Z,0,5.82880401611328,0
2026-07-25T16:23:30Z,0,5.82951164245605,0
2026-07-25T16:24:00Z,0,5.8271861076355,0
2026-07-25T16:24:30Z,0,5.82804870605469,0
2026-07-25T16:25:00Z,0,5.82974815368652,0
2026-07-25T16:25:30Z,0,5.82919502258301,0
2026-07-25T16:26:00Z,0,5.82745933532715,0
2026-07-25T16:26:30Z,0,5.82812881469727,0
2026-07-25T16:27:00Z,0,5.82926321029663,0
2026-07-25T16:27:30Z,0,5.82722854614258,0
2026-07-25T16:28:00Z,0,5.82769727706909,0
2026-07-25T16:28:30Z,0,5.82813692092896,0
2026-07-25T16:29:00Z,0,5.82947778701782,0
2026-07-25T16:29:30Z,0,5.82661008834839,0
2026-07-25T16:30:00Z,0,5.82867002487183,0
2026-07-25T16:30:30Z,0,5.82753992080688,0
2026-07-25T16:31:00Z,0,5.8294506072998,0
2026-07-25T16:31:30Z,0,5.82772827148438,0
2026-07-25T16:32:00Z,0,5.8284649848938,0
2026-07-25T16:32:30Z,0,5.82707929611206,0
2026-07-25T16:33:00Z,0,5.8295111656189,0
2026-07-25T16:33:30Z,0,5.82839155197144,0
2026-07-25T16:34:00Z,0,5.82790184020996,0
2026-07-25T16:34:30Z,0,5.82629823684692,0
2026-07-25T16:35:00Z,0,5.82943153381348,0
2026-07-25T16:35:30Z,0,5.82682418823242,0
2026-07-25T16:36:00Z,0,5.82764148712158,0
2026-07-25T16:36:30Z,0,5.823401927948,5.9795379638671e-4
2026-07-25T16:37:00Z,0,5.82689666748047,0
2026-07-25T16:37:30Z,0,5.8281569480896,0
2026-07-25T16:38:00Z,0,5.82746028900146,0
2026-07-25T16:38:30Z,0,5.82807636260986,0
2026-07-25T16:39:00Z,0,5.82679986953735,0
2026-07-25T16:39:30Z,0,5.82841634750366,0
2026-07-25T16:40:00Z,0,5.82657718658447,0
2026-07-25T16:40:30Z,0,5.82923698425293,0
2026-07-25T16:41:00Z,0,5.8272533416748,0
2026-07-25T16:41:30Z,0,5.82690858840942,0
2026-07-25T16:42:00Z,0,5.82536220550537,0
2026-07-25T16:42:30Z,0,5.82732915878296,0
2026-07-25T16:43:00Z,0,5.82774639129639,0
2026-07-25T16:43:30Z,0,5.82746076583862,0
2026-07-25T16:44:00Z,0,5.82811069488525,0
2026-07-25T16:44:30Z,0,5.82729530334473,0
2026-07-25T16:45:00Z,0,5.82569122314453,0
2026-07-25T16:45:30Z,0,5.8268518447876,0
2026-07-25T16:46:00Z,0,5.82639646530151,0
2026-07-25T16:46:30Z,0,5.8255820274353,0
2026-07-25T16:47:00Z,0,5.82661533355713,0
2026-07-25T16:47:30Z,0,5.82905578613281,0
2026-07-25T16:48:00Z,0,5.82505941390991,0
2026-07-25T16:48:30Z,0,5.82848310470581,0
2026-07-25T16:49:00Z,0,5.82661724090576,0
2026-07-25T16:49:30Z,0,5.8251051902771,0
2026-07-25T16:50:00Z,0,5.82670927047729,0
2026-07-25T16:50:30Z,0,5.82732152938843,0
2026-07-25T16:51:00Z,0,5.82479429244995,0
2026-07-25T16:51:30Z,0,5.82554531097412,0
2026-07-25T16:52:00Z,0,5.82375860214233,2.4127960205078e-4
2026-07-25T16:52:30Z,0,5.82686424255371,0
2026-07-25T16:53:00Z,0,5.82669591903687,0
2026-07-25T16:53:30Z,0,5.82696723937988,0
2026-07-25T16:54:00Z,0,5.82485151290894,0
2026-07-25T16:54:30Z,0,5.82400321960449,0
2026-07-25T16:55:00Z,0,5.8266749382019,0
2026-07-25T16:55:30Z,0,5.8268780708313,0
2026-07-25T16:56:00Z,0,5.82464551925659,0
2026-07-25T16:56:30Z,0,5.82520341873169,0
2026-07-25T16:57:00Z,0,5.82386779785156,1.3208389282226e-4
2026-07-25T16:57:30Z,0,5.82541131973267,0
2026-07-25T16:58:00Z,0,5.82683563232422,0
2026-07-25T16:58:30Z,0,5.82620096206665,0
2026-07-25T16:59:00Z,0,5.82465744018555,0
2026-07-25T16:59:30Z,0,5.8281512260437,0
2026-07-25T17:00:00Z,0,5.82419919967651,0
2026-07-25T17:00:30Z,0,5.8241229057312,0
2026-07-25T17:01:00Z,0,5.82557535171509,0
2026-07-25T17:01:30Z,0,5.82606029510498,0
