timestamp,station,precipitation_mm
2026-09-14T13:50:00Z,Herzogstraße,0
2026-09-14T13:55:00Z,An der Kost,0
2026-09-14T13:55:00Z,Wasserstraße,0
2026-09-14T13:55:00Z,Königsallee,0
2026-09-14T13:55:00Z,Wasserbaulabor 2,0
2026-09-14T13:55:00Z,Herzogstraße,0
2026-09-14T14:00:00Z,An der Kost,0
2026-09-14T14:00:00Z,Wasserstraße,0
2026-09-14T14:00:00Z,Königsallee,0
2026-09-14T14:00:00Z,Wasserbaulabor 2,0
2026-09-14T14:00:00Z,Herzogstraße,0
2026-09-14T14:05:00Z,An der Kost,0
2026-09-14T14:05:00Z,Wasserstraße,0
2026-09-14T14:05:00Z,Königsallee,0
2026-09-14T14:05:00Z,Wasserbaulabor 2,0
2026-09-14T14:05:00Z,Herzogstraße,0
2026-09-14T14:10:00Z,An der Kost,0
2026-09-14T14:10:00Z,Wasserstraße,0
2026-09-14T14:10:00Z,Königsallee,0
2026-09-14T14:10:00Z,Wasserbaulabor 2,0
2026-09-14T14:10:00Z,Herzogstraße,0
2026-09-14T14:15:00Z,An der Kost,0
2026-09-14T14:15:00Z,Wasserstraße,0
2026-09-14T14:15:00Z,Königsallee,0
2026-09-14T14:15:00Z,Wasserbaulabor 2,0
2026-09-14T14:15:00Z,Herzogstraße,0
2026-09-14T14:20:00Z,An der Kost,0
2026-09-14T14:20:00Z,Wasserstraße,0
2026-09-14T14:20:00Z,Königsallee,0
2026-09-14T14:20:00Z,Wasserbaulabor 2,0
2026-09-14T14:20:00Z,Herzogstraße,0
2026-09-14T14:25:00Z,An der Kost,0
2026-09-14T14:25:00Z,Wasserstraße,0
2026-09-14T14:25:00Z,Königsallee,0
2026-09-14T14:25:00Z,Wasserbaulabor 2,0
2026-09-14T14:25:00Z,Herzogstraße,0
2026-09-14T14:30:00Z,An der Kost,0
2026-09-14T14:30:00Z,Wasserstraße,0
2026-09-14T14:30:00Z,Königsallee,0
2026-09-14T14:30:00Z,Wasserbaulabor 2,0
2026-09-14T14:30:00Z,Herzogstraße,0
2026-09-14T14:35:00Z,An der Kost,0
2026-09-14T14:35:00Z,Wasserstraße,0
2026-09-14T14:35:00Z,Königsallee,0
2026-09-14T14:35:00Z,Wasserbaulabor 2,0
2026-09-14T14:35:00Z,Herzogstraße,0
2026-09-14T14:40:00Z,An der Kost,0
2026-09-14T14:40:00Z,Wasserstraße,0
2026-09-14T14:40:00Z,Königsallee,0
2026-09-14T14:40:00Z,Wasserbaulabor 2,0
2026-09-14T14:40:00Z,Herzogstraße,0
2026-09-14T14:45:00Z,An der Kost,0
2026-09-14T14:45:00Z,Wasserstraße,0
2026-09-14T14:45:00Z,Königsallee,0
2026-09-14T14:45:00Z,Wasserbaulabor 2,0
2026-09-14T14:45:00Z,Herzogstraße,0
2026-09-14T14:50:00Z,An der Kost,0
2026-09-14T14:50:00Z,Wasserstraße,0
2026-09-14T14:50:00Z,Königsallee,0
2026-09-14T14:50:00Z,Wasserbaulabor 2,0
2026-09-14T14:50:00Z,Herzogstraße,0
2026-09-14T14:55:00Z,An der Kost,0
2026-09-14T14:55:00Z,Wasserstraße,0
2026-09-14T14:55:00Z,Königsallee,0
2026-09-14T14:55:00Z,Wasserbaulabor 2,0
2026-09-14T14:55:00Z,Herzogstraße,0
2026-09-14T15:00:00Z,An der Kost,0
2026-09-14T15:00:00Z,Wasserstraße,0
2026-09-14T15:00:00Z,Königsallee,0
2026-09-14T15:00:00Z,Wasserbaulabor 2,0
2026-09-14T15:00:00Z,Herzogstraße,0
2026-09-14T15:05:00Z,An der Kost,0
2026-09-14T15:05:00Z,Wasserstraße,0
2026-09-14T15:05:00Z,Königsallee,0
2026-09-14T15:05:00Z,Wasserbaulabor 2,0
2026-09-14T15:05:00Z,Herzogstraße,0
2026-09-14T15:10:00Z,An der Kost,0
2026-09-14T15:10:00Z,Wasserstraße,0
2026-09-14T15:10:00Z,Königsallee,0
2026-09-14T15:10:00Z,Wasserbaulabor 2,0
2026-09-14T15:10:00Z,Herzogstraße,0
2026-09-14T15:15:00Z,An der Kost,0
2026-09-14T15:15:00Z,Wasserstraße,0
2026-09-14T15:15:00Z,Königsallee,0
2026-09-14T15:15:00Z,Wasserbaulabor 2,0
2026-09-14T15:15:00Z,Herzogstraße,0
2026-09-14T15:20:00Z,An der Kost,0
2026-09-14T15:20:00Z,Wasserstraße,0
2026-09-14T15:20:00Z,Königsallee,0
2026-09-14T15:20:00Z,Wasserbaulabor 2,0
2026-09-14T15:20:00Z,Herzogstraße,0
2026-09-14T15:25:00Z,An der Kost,0
2026-09-14T15:25:00Z,Wasserstraße,0
2026-09-14T15:25:00Z,Königsallee,0
2026-09-14T15:25:00Z,Wasserbaulabor 2,0
2026-09-14T15:25:00Z,Herzogstraße,0
2026-09-14T15:30:00Z,An der Kost,0
2026-09-14T15:30:00Z,Wasserstraße,0
2026-09-14T15:30:00Z,Königsallee,0
2026-09-14T15:30:00Z,Wasserbaulabor 2,0
2026-09-14T15:30:00Z,Herzogstraße,0
2026-09-14T15:35:00Z,An der Kost,0
2026-09-14T15:35:00Z,Wasserstraße,0
2026-09-14T15:35:00Z,Königsallee,0
2026-09-14T15:35:00Z,Wasserbaulabor 2,0
2026-09-14T15:35:00Z,Herzogstraße,0
2026-09-14T15:40:00Z,An der Kost,0
2026-09-14T15:40:00Z,Wasserstraße,0
2026-09-14T15:40:00Z,Königsallee,0
2026-09-14T15:40:00Z,Wasserbaulabor 2,0
2026-09-14T15:40:00Z,Herzogstraße,0
2026-09-14T15:45:00Z,An der Kost,0
2026-09-14T15:45:00Z,Wasserstraße,0
2026-09-14T15:45:00Z,Königsallee,0
2026-09-14T15:45:00Z,Wasserbaulabor 2,0
2026-09-14T15:45:00Z,Herzogstraße,0
2026-09-14T15:50:00Z,An der Kost,0
2026-09-14T15:50:00Z,Wasserstraße,0
2026-09-14T15:50:00Z,Königsallee,0
2026-09-14T15:50:00Z,Wasserbaulabor 2,0
2026-09-14T15:50:00Z,Herzogstraße,0
2026-09-14T15:55:00Z,An der Kost,0
2026-09-14T15:55:00Z,Wasserstraße,0
2026-09-14T15:55:00Z,Königsallee,0
2026-09-14T15:55:00Z,Wasserbaulabor 2,0
2026-09-14T15:55:00Z,Herzogstraße,0
2026-09-14T16:00:00Z,An der Kost,0
2026-09-14T16:00:00Z,Wasserstraße,0
2026-09-14T16:00:00Z,Königsallee,0
2026-09-14T16:00:00Z,Wasserbaulabor 2,0
2026-09-14T16:00:00Z,Herzogstraße,0
2026-09-14T16:05:00Z,An der Kost,0
2026-09-14T16:05:00Z,Wasserstraße,0
2026-09-14T16:05:00Z,Königsallee,0
2026-09-14T16:05:00Z,Wasserbaulabor 2,0
2026-09-14T16:05:00Z,Herzogstraße,0
2026-09-14T16:10:00Z,An der Kost,0
2026-09-14T16:10:00Z,Wasserstraße,0
2026-09-14T16:10:00Z,Königsallee,0
2026-09-14T16:10:00Z,Wasserbaulabor 2,0
2026-09-14T16:10:00Z,Herzogstraße,0
2026-09-14T16:15:00Z,An der Kost,0
2026-09-14T16:15:00Z,Wasserstraße,0
2026-09-14T16:15:00Z,Königsallee,0
2026-09-14T16:15:00Z,Wasserbaulabor 2,0
2026-09-14T16:15:00Z,Herzogstraße,0
2026-09-14T16:20:00Z,An der Kost,0
2026-09-14T16:20:00Z,Wasserstraße,0
2026-09-14T16:20:00Z,Königsallee,0
2026-09-14T16:20:00Z,Wasserbaulabor 2,0
2026-09-14T16:20:00Z,Herzogstraße,0
2026-09-14T16:25:00Z,An der Kost,0
2026-09-14T16:25:00Z,Wasserstraße,0
2026-09-14T16:25:00Z,Königsallee,0
2026-09-14T16:25:00Z,Wasserbaulabor 2,0
2026-09-14T16:25:00Z,Herzogstraße,0
2026-09-14T16:30:00Z,An der Kost,0
2026-09-14T16:30:00Z,Wasserstraße,0
2026-09-14T16:30:00Z,Königsallee,0
2026-09-14T16:30:00Z,Wasserbaulabor 2,0
2026-09-14T16:30:00Z,Herzogstraße,0
2026-09-14T16:35:00Z,An der Kost,0
2026-09-14T16:35:00Z,Wasserstraße,0
2026-09-14T16:35:00Z,Königsallee,0
2026-09-14T16:35:00Z,Wasserbaulabor 2,0
2026-09-14T16:35:00Z,Herzogstraße,0
2026-09-14T16:40:00Z,An der Kost,0
2026-09-14T16:40:00Z,Wasserstraße,0
2026-09-14T16:40:00Z,Königsallee,0
2026-09-14T16:40:00Z,Wasserbaulabor 2,0
2026-09-14T16:40:00Z,Herzogstraße,0
2026-09-14T16:45:00Z,An der Kost,0
2026-09-14T16:45:00Z,Wasserstraße,0
2026-09-14T16:45:00Z,Königsallee,0
2026-09-14T16:45:00Z,Wasserbaulabor 2,0
2026-09-14T16:45:00Z,Herzogstraße,0
2026-09-14T16:50:00Z,An der Kost,0
2026-09-14T16:50:00Z,Wasserstraße,0
2026-09-14T16:50:00Z,Königsallee,0
2026-09-14T16:50:00Z,Wasserbaulabor 2,0
2026-09-14T16:50:00Z,Herzogstraße,0
2026-09-14T16:55:00Z,An der Kost,0
2026-09-14T16:55:00Z,Wasserstraße,0
2026-09-14T16:55:00Z,Königsallee,0
2026-09-14T16:55:00Z,Wasserbaulabor 2,0
2026-09-14T16:55:00Z,Herzogstraße,0
2026-09-14T17:00:00Z,An der Kost,0
2026-09-14T17:00:00Z,Wasserstraße,0
2026-09-14T17:00:00Z,Königsallee,0
2026-09-14T17:00:00Z,Wasserbaulabor 2,0
2026-09-14T17:00:00Z,Herzogstraße,0
2026-09-14T17:05:00Z,An der Kost,0
2026-09-14T17:05:00Z,Wasserstraße,0
2026-09-14T17:05:00Z,Königsallee,0
2026-09-14T17:05:00Z,Wasserbaulabor 2,0
2026-09-14T17:05:00Z,Herzogstraße,0
2026-09-14T17:10:00Z,An der Kost,0
2026-09-14T17:10:00Z,Wasserstraße,0
2026-09-14T17:10:00Z,Königsallee,0
2026-09-14T17:10:00Z,Wasserbaulabor 2,0
2026-09-14T17:10:00Z,Herzogstraße,0
2026-09-14T17:15:00Z,An der Kost,0
2026-09-14T17:15:00Z,Wasserstraße,0
2026-09-14T17:15:00Z,Königsallee,0
2026-09-14T17:15:00Z,Wasserbaulabor 2,0
2026-09-14T17:15:00Z,Herzogstraße,0
2026-09-14T17:20:00Z,An der Kost,0
2026-09-14T17:20:00Z,Wasserstraße,0
2026-09-14T17:20:00Z,Königsallee,0
2026-09-14T17:20:00Z,Wasserbaulabor 2,0
2026-09-14T17:20:00Z,Herzogstraße,0
2026-09-14T17:25:00Z,An der Kost,0
2026-09-14T17:25:00Z,Wasserstraße,0
2026-09-14T17:25:00Z,Königsallee,0
2026-09-14T17:25:00Z,Wasserbaulabor 2,0
2026-09-14T17:25:00Z,Herzogstraße,0
2026-09-14T17:30:00Z,An der Kost,0
2026-09-14T17:30:00Z,Wasserstraße,0
2026-09-14T17:30:00Z,Königsallee,0
2026-09-14T17:30:00Z,Wasserbaulabor 2,0
2026-09-14T17:30:00Z,Herzogstraße,0
2026-09-14T17:35:00Z,An der Kost,0
2026-09-14T17:35:00Z,Wasserstraße,0
2026-09-14T17:35:00Z,Königsallee,0
2026-09-14T17:35:00Z,Wasserbaulabor 2,0
2026-09-14T17:35:00Z,Herzogstraße,0
2026-09-14T17:40:00Z,An der Kost,0
2026-09-14T17:40:00Z,Wasserstraße,0
2026-09-14T17:40:00Z,Königsallee,0
2026-09-14T17:40:00Z,Wasserbaulabor 2,0
2026-09-14T17:40:00Z,Herzogstraße,0
2026-09-14T17:45:00Z,An der Kost,0
2026-09-14T17:45:00Z,Wasserstraße,0
2026-09-14T17:45:00Z,Königsallee,0
2026-09-14T17:45:00Z,Wasserbaulabor 2,0
2026-09-14T17:45:00Z,Herzogstraße,0
2026-09-14T17:50:00Z,An der Kost,0
2026-09-14T17:50:00Z,Wasserstraße,0
2026-09-14T17:50:00Z,Königsallee,0
2026-09-14T17:50:00Z,Wasserbaulabor 2,0
2026-09-14T17:50:00Z,Herzogstraße,0
2026-09-14T17:55:00Z,An der Kost,0
2026-09-14T17:55:00Z,Wasserstraße,0
2026-09-14T17:55:00Z,Königsallee,0
2026-09-14T17:55:00Z,Wasserbaulabor 2,0
2026-09-14T17:55:00Z,Herzogstraße,0
2026-09-14T18:00:00Z,An der Kost,0
2026-09-14T18:00:00Z,Wasserstraße,0
2026-09-14T18:00:00Z,Königsallee,0
2026-09-14T18:00:00Z,Wasserbaulabor 2,0
2026-09-14T18:00:00Z,Herzogstraße,0
2026-09-14T18:05:00Z,An der Kost,0
2026-09-14T18:05:00Z,Wasserstraße,0
2026-09-14T18:05:00Z,Königsallee,0
2026-09-14T18:05:00Z,Wasserbaulabor 2,0
2026-09-14T18:05:00Z,Herzogstraße,0
2026-09-14T18:10:00Z,An der Kost,0
2026-09-14T18:10:00Z,Wasserstraße,0
2026-09-14T18:10:00Z,Königsallee,0
2026-09-14T18:10:00Z,Wasserbaulabor 2,0
2026-09-14T18:10:00Z,Herzogstraße,0
2026-09-14T18:15:00Z,An der Kost,0
2026-09-14T18:15:00Z,Wasserstraße,0
2026-09-14T18:15:00Z,Königsallee,0
2026-09-14T18:15:00Z,Wasserbaulabor 2,0
2026-09-14T18:15:00Z,Herzogstraße,0
2026-09-14T18:20:00Z,An der Kost,0
2026-09-14T18:20:00Z,Wasserstraße,0
2026-09-14T18:20:00Z,Königsallee,0
2026-09-14T18:20:00Z,Wasserbaulabor 2,0
2026-09-14T18:20:00Z,Herzogstraße,0
2026-09-14T18:25:00Z,An der Kost,0
2026-09-14T18:25:00Z,Wasserstraße,0
2026-09-14T18:25:00Z,Königsallee,0
2026-09-14T18:25:00Z,Wasserbaulabor 2,0
2026-09-14T18:25:00Z,Herzogstraße,0
2026-09-14T18:30:00Z,An der Kost,0
2026-09-14T18:30:00Z,Wasserstraße,0
2026-09-14T18:30:00Z,Königsallee,0
2026-09-14T18:30:00Z,Wasserbaulabor 2,0
2026-09-14T18:30:00Z,Herzogstraße,0
2026-09-14T18:35:00Z,An der Kost,0
2026-09-14T18:35:00Z,Wasserstraße,0
2026-09-14T18:35:00Z,Königsallee,0
2026-09-14T18:35:00Z,Wasserbaulabor 2,0
2026-09-14T18:35:00Z,Herzogstraße,0
2026-09-14T18:40:00Z,An der Kost,0
2026-09-14T18:40:00Z,Wasserstraße,0
2026-09-14T18:40:00Z,Königsallee,0
2026-09-14T18:40:00Z,Wasserbaulabor 2,0
2026-09-14T18:40:00Z,Herzogstraße,0
2026-09-14T18:45:00Z,An der Kost,0
2026-09-14T18:45:00Z,Wasserstraße,0
2026-09-14T18:45:00Z,Königsallee,0
2026-09-14T18:45:00Z,Wasserbaulabor 2,0
2026-09-14T18:45:00Z,Herzogstraße,0
2026-09-14T18:50:00Z,An der Kost,0
2026-09-14T18:50:00Z,Wasserstraße,0
2026-09-14T18:50:00Z,Königsallee,0
2026-09-14T18:50:00Z,Wasserbaulabor 2,0
2026-09-14T18:50:00Z,Herzogstraße,0
2026-09-14T18:55:00Z,An der Kost,0
2026-09-14T18:55:00Z,Wasserstraße,0
2026-09-14T18:55:00Z,Königsallee,0
2026-09-14T18:55:00Z,Wasserbaulabor 2,0
2026-09-14T18:55:00Z,Herzogstraße,0
2026-09-14T19:00:00Z,An der Kost,0
2026-09-14T19:00:00Z,Wasserstraße,0
2026-09-14T19:00:00Z,Königsallee,0
2026-09-14T19:00:00Z,Wasserbaulabor 2,0
2026-09-14T19:00:00Z,Herzogstraße,0
2026-09-14T19:05:00Z,An der Kost,0
2026-09-14T19:05:00Z,Wasserstraße,0
2026-09-14T19:05:00Z,Königsallee,0
2026-09-14T19:05:00Z,Wasserbaulabor 2,0
2026-09-14T19:05:00Z,Herzogstraße,0
2026-09-14T19:10:00Z,An der Kost,0
2026-09-14T19:10:00Z,Wasserstraße,0
2026-09-14T19:10:00Z,Königsallee,0
2026-09-14T19:10:00Z,Wasserbaulabor 2,0
2026-09-14T19:10:00Z,Herzogstraße,0
2026-09-14T19:15:00Z,An der Kost,0
2026-09-14T19:15:00Z,Wasserstraße,0
2026-09-14T19:15:00Z,Königsallee,0
2026-09-14T19:15:00Z,Wasserbaulabor 2,0
2026-09-14T19:15:00Z,Herzogstraße,0
2026-09-14T19:20:00Z,An der Kost,0
2026-09-14T19:20:00Z,Wasserstraße,0
2026-09-14T19:20:00Z,Königsallee,0
2026-09-14T19:20:00Z,Wasserbaulabor 2,0
2026-09-14T19:20:00Z,Herzogstraße,0
2026-09-14T19:25:00Z,An der Kost,0
2026-09-14T19:25:00Z,Wasserstraße,0
2026-09-14T19:25:00Z,Königsallee,0
2026-09-14T19:25:00Z,Wasserbaulabor 2,0
2026-09-14T19:25:00Z,Herzogstraße,0
2026-09-14T19:30:00Z,An der Kost,0
2026-09-14T19:30:00Z,Wasserstraße,0
2026-09-14T19:30:00Z,Königsallee,0
2026-09-14T19:30:00Z,Wasserbaulabor 2,0
2026-09-14T19:30:00Z,Herzogstraße,0
2026-09-14T19:35:00Z,An der Kost,0
2026-09-14T19:35:00Z,Wasserstraße,0
2026-09-14T19:35:00Z,Königsallee,0
2026-09-14T19:35:00Z,Wasserbaulabor 2,0
2026-09-14T19:35:00Z,Herzogstraße,0
2026-09-14T19:40:00Z,An der Kost,0
2026-09-14T19:40:00Z,Wasserstraße,0
2026-09-14T19:40:00Z,Königsallee,0
2026-09-14T19:40:00Z,Wasserbaulabor 2,0
2026-09-14T19:40:00Z,Herzogstraße,0
2026-09-14T19:45:00Z,An der Kost,0
2026-09-14T19:45:00Z,Wasserstraße,0
2026-09-14T19:45:00Z,Königsallee,0
2026-09-14T19:45:00Z,Wasserbaulabor 2,0
2026-09-14T19:45:00Z,Herzogstraße,0
2026-09-14T19:50:00Z,An der Kost,0
2026-09-14T19:50:00Z,Wasserstraße,0
2026-09-14T19:50:00Z,Königsallee,0
2026-09-14T19:50:00Z,Wasserbaulabor 2,0
2026-09-14T19:50:00Z,Herzogstraße,0
2026-09-14T19:55:00Z,An der Kost,0
2026-09-14T19:55:00Z,Wasserstraße,0
2026-09-14T19:55:00Z,Königsallee,0
2026-09-14T19:55:00Z,Wasserbaulabor 2,0
2026-09-14T19:55:00Z,Herzogstraße,0
2026-09-14T20:00:00Z,An der Kost,0
2026-09-14T20:00:00Z,Wasserstraße,0
2026-09-14T20:00:00Z,Königsallee,0
2026-09-14T20:00:00Z,Wasserbaulabor 2,0
2026-09-14T20:00:00Z,Herzogstraße,0
2026-09-14T20:05:00Z,An der Kost,0
2026-09-14T20:05:00Z,Wasserstraße,0
2026-09-14T20:05:00Z,Königsallee,0
2026-09-14T20:05:00Z,Wasserbaulabor 2,0
2026-09-14T20:05:00Z,Herzogstraße,0
2026-09-14T20:10:00Z,An der Kost,0
2026-09-14T20:10:00Z,Wasserstraße,0
2026-09-14T20:10:00Z,Königsallee,0
2026-09-14T20:10:00Z,Wasserbaulabor 2,0
2026-09-14T20:10:00Z,Herzogstraße,0
2026-09-14T20:15:00Z,An der Kost,0
2026-09-14T20:15:00Z,Wasserstraße,0
2026-09-14T20:15:00Z,Königsallee,0
2026-09-14T20:15:00Z,Wasserbaulabor 2,0
2026-09-14T20:15:00Z,Herzogstraße,0
2026-09-14T20:20:00Z,An der Kost,0
2026-09-14T20:20:00Z,Wasserstraße,0
2026-09-14T20:20:00Z,Königsallee,0
2026-09-14T20:20:00Z,Wasserbaulabor 2,0
2026-09-14T20:20:00Z,Herzogstraße,0
2026-09-14T20:25:00Z,An der Kost,0
2026-09-14T20:25:00Z,Wasserstraße,0
2026-09-14T20:25:00Z,Königsallee,0
2026-09-14T20:25:00Z,Wasserbaulabor 2,0
2026-09-14T20:25:00Z,Herzogstraße,0
2026-09-14T20:30:00Z,An der Kost,0
2026-09-14T20:30:00Z,Wasserstraße,0
2026-09-14T20:30:00Z,Königsallee,0
2026-09-14T20:30:00Z,Wasserbaulabor 2,0
2026-09-14T20:30:00Z,Herzogstraße,0
2026-09-14T20:35:00Z,An der Kost,0
2026-09-14T20:35:00Z,Wasserstraße,0
2026-09-14T20:35:00Z,Königsallee,0
2026-09-14T20:35:00Z,Wasserbaulabor 2,0
2026-09-14T20:35:00Z,Herzogstraße,0
2026-09-14T20:40:00Z,An der Kost,0
2026-09-14T20:40:00Z,Wasserstraße,0
2026-09-14T20:40:00Z,Königsallee,0
2026-09-14T20:40:00Z,Wasserbaulabor 2,0
2026-09-14T20:40:00Z,Herzogstraße,0
2026-09-14T20:45:00Z,An der Kost,0
2026-09-14T20:45:00Z,Wasserstraße,0
2026-09-14T20:45:00Z,Königsallee,0
2026-09-14T20:45:00Z,Wasserbaulabor 2,0
2026-09-14T20:45:00Z,Herzogstraße,0
2026-09-14T20:50:00Z,An der Kost,0
2026-09-14T20:50:00Z,Wasserstraße,0
2026-09-14T20:50:00Z,Königsallee,0
2026-09-14T20:50:00Z,Wasserbaulabor 2,0
2026-09-14T20:50:00Z,Herzogstraße,0
2026-09-14T20:55:00Z,An der Kost,0
2026-09-14T20:55:00Z,Wasserstraße,0
2026-09-14T20:55:00Z,Königsallee,0
2026-09-14T20:55:00Z,Wasserbaulabor 2,0
2026-09-14T20:55:00Z,Herzogstraße,0
2026-09-14T21:00:00Z,An der Kost,0
2026-09-14T21:00:00Z,Wasserstraße,0
2026-09-14T21:00:00Z,Königsallee,0
2026-09-14T21:00:00Z,Wasserbaulabor 2,0
2026-09-14T21:00:00Z,Herzogstraße,0
2026-09-14T21:05:00Z,An der Kost,0
2026-09-14T21:05:00Z,Wasserstraße,0
2026-09-14T21:05:00Z,Königsallee,0
2026-09-14T21:05:00Z,Wasserbaulabor 2,0
2026-09-14T21:05:00Z,Herzogstraße,0
2026-09-14T21:10:00Z,An der Kost,0
2026-09-14T21:10:00Z,Wasserstraße,0
2026-09-14T21:10:00Z,Königsallee,0
2026-09-14T21:10:00Z,Wasserbaulabor 2,0
2026-09-14T21:10:00Z,Herzogstraße,0
2026-09-14T21:15:00Z,An der Kost,0
2026-09-14T21:15:00Z,Wasserstraße,0
2026-09-14T21:15:00Z,Königsallee,0
2026-09-14T21:15:00Z,Wasserbaulabor 2,0
2026-09-14T21:15:00Z,Herzogstraße,0
2026-09-14T21:20:00Z,An der Kost,0
2026-09-14T21:20:00Z,Wasserstraße,0
2026-09-14T21:20:00Z,Königsallee,0
2026-09-14T21:20:00Z,Wasserbaulabor 2,0
2026-09-14T21:20:00Z,Herzogstraße,0
2026-09-14T21:25:00Z,An der Kost,0
2026-09-14T21:25:00Z,Wasserstraße,0
2026-09-14T21:25:00Z,Königsallee,0
2026-09-14T21:25:00Z,Wasserbaulabor 2,0
2026-09-14T21:25:00Z,Herzogstraße,0
2026-09-14T21:30:00Z,An der Kost,0
2026-09-14T21:30:00Z,Wasserstraße,0
2026-09-14T21:30:00Z,Königsallee,0
2026-09-14T21:30:00Z,Wasserbaulabor 2,0
2026-09-14T21:30:00Z,Herzogstraße,0
2026-09-14T21:35:00Z,An der Kost,0
2026-09-14T21:35:00Z,Wasserstraße,0
2026-09-14T21:35:00Z,Königsallee,0
2026-09-14T21:35:00Z,Wasserbaulabor 2,0
2026-09-14T21:35:00Z,Herzogstraße,0
2026-09-14T21:40:00Z,An der Kost,0
2026-09-14T21:40:00Z,Wasserstraße,0
2026-09-14T21:40:00Z,Königsallee,0
2026-09-14T21:40:00Z,Wasserbaulabor 2,0
2026-09-14T21:40:00Z,Herzogstraße,0
2026-09-14T21:45:00Z,An der Kost,0
2026-09-14T21:45:00Z,Wasserstraße,0
2026-09-14T21:45:00Z,Königsallee,0
2026-09-14T21:45:00Z,Wasserbaulabor 2,0
2026-09-14T21:45:00Z,Herzogstraße,0
2026-09-14T21:50:00Z,An der Kost,0
2026-09-14T21:50:00Z,Wasserstraße,0
2026-09-14T21:50:00Z,Königsallee,0
2026-09-14T21:50:00Z,Wasserbaulabor 2,0
2026-09-14T21:50:00Z,Herzogstraße,0
2026-09-14T21:55:00Z,An der Kost,0
2026-09-14T21:55:00Z,Wasserstraße,0
2026-09-14T21:55:00Z,Königsallee,0
2026-09-14T21:55:00Z,Wasserbaulabor 2,0
2026-09-14T21:55:00Z,Herzogstraße,0
2026-09-14T22:00:00Z,An der Kost,0
2026-09-14T22:00:00Z,Wasserstraße,0
2026-09-14T22:00:00Z,Königsallee,0
2026-09-14T22:00:00Z,Wasserbaulabor 2,0
2026-09-14T22:00:00Z,Herzogstraße,0
2026-09-14T22:05:00Z,An der Kost,0
2026-09-14T22:05:00Z,Wasserstraße,0
2026-09-14T22:05:00Z,Königsallee,0
2026-09-14T22:05:00Z,Wasserbaulabor 2,0
2026-09-14T22:05:00Z,Herzogstraße,0
2026-09-14T22:10:00Z,An der Kost,0
2026-09-14T22:10:00Z,Wasserstraße,0
2026-09-14T22:10:00Z,Königsallee,0
2026-09-14T22:10:00Z,Wasserbaulabor 2,0
2026-09-14T22:10:00Z,Herzogstraße,0
2026-09-14T22:15:00Z,An der Kost,0
2026-09-14T22:15:00Z,Wasserstraße,0
2026-09-14T22:15:00Z,Königsallee,0
2026-09-14T22:15:00Z,Wasserbaulabor 2,0
2026-09-14T22:15:00Z,Herzogstraße,0
2026-09-14T22:20:00Z,An der Kost,0
2026-09-14T22:20:00Z,Wasserstraße,0
2026-09-14T22:20:00Z,Königsallee,0
2026-09-14T22:20:00Z,Wasserbaulabor 2,0
2026-09-14T22:20:00Z,Herzogstraße,0
2026-09-14T22:25:00Z,An der Kost,0
2026-09-14T22:25:00Z,Wasserstraße,0
2026-09-14T22:25:00Z,Königsallee,0
2026-09-14T22:25:00Z,Wasserbaulabor 2,0
2026-09-14T22:25:00Z,Herzogstraße,0
2026-09-14T22:30:00Z,An der Kost,0
2026-09-14T22:30:00Z,Wasserstraße,0
2026-09-14T22:30:00Z,Königsallee,0
2026-09-14T22:30:00Z,Wasserbaulabor 2,0
2026-09-14T22:30:00Z,Herzogstraße,0
2026-09-14T22:35:00Z,An der Kost,0
2026-09-14T22:35:00Z,Wasserstraße,0
2026-09-14T22:35:00Z,Königsallee,0
2026-09-14T22:35:00Z,Wasserbaulabor 2,0
2026-09-14T22:35:00Z,Herzogstraße,0
2026-09-14T22:40:00Z,An der Kost,0
2026-09-14T22:40:00Z,Wasserstraße,0
2026-09-14T22:40:00Z,Königsallee,0
2026-09-14T22:40:00Z,Wasserbaulabor 2,0
2026-09-14T22:40:00Z,Herzogstraße,0
2026-09-14T22:45:00Z,An der Kost,0
2026-09-14T22:45:00Z,Wasserstraße,0
2026-09-14T22:45:00Z,Königsallee,0
2026-09-14T22:45:00Z,Wasserbaulabor 2,0
2026-09-14T22:45:00Z,Herzogstraße,0
2026-09-14T22:50:00Z,An der Kost,0
2026-09-14T22:50:00Z,Wasserstraße,0
2026-09-14T22:50:00Z,Königsallee,0
2026-09-14T22:50:00Z,Wasserbaulabor 2,0
2026-09-14T22:50:00Z,Herzogstraße,0
2026-09-14T22:55:00Z,An der Kost,0
2026-09-14T22:55:00Z,Wasserstraße,0
2026-09-14T22:55:00Z,Königsallee,0
2026-09-14T22:55:00Z,Wasserbaulabor 2,0
2026-09-14T22:55:00Z,Herzogstraße,0
2026-09-14T23:00:00Z,An der Kost,0
2026-09-14T23:00:00Z,Wasserstraße,0
2026-09-14T23:00:00Z,Königsallee,0
2026-09-14T23:00:00Z,Wasserbaulabor 2,0
2026-09-14T23:00:00Z,Herzogstraße,0
2026-09-14T23:05:00Z,An der Kost,0
2026-09-14T23:05:00Z,Wasserstraße,0
2026-09-14T23:05:00Z,Königsallee,0
2026-09-14T23:05:00Z,Wasserbaulabor 2,0
2026-09-14T23:05:00Z,Herzogstraße,0
2026-09-14T23:10:00Z,An der Kost,0
2026-09-14T23:10:00Z,Wasserstraße,0
2026-09-14T23:10:00Z,Königsallee,0
